pair_id,example_id,text,is_ai,notes,source_id,source_url,source_title,source_author,license,generation_model,parent_example_id
docs-python-tutorial-v3.10.0-004,docs-python-tutorial-v3.10.0-004-human,"The first row of numbers gives the position of the indices 0...6 in the string; the second row gives the corresponding negative indices. The slice from i to j consists of all characters between the edges labeled i and j, respectively.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,python-tutorial,https://github.com/python/cpython/blob/v3.10.0/Doc/tutorial/introduction.rst,The Python Tutorial - An Informal Introduction,Python documentation contributors,Python Software Foundation License Version 2,,
docs-python-tutorial-v3.10.0-004,docs-python-tutorial-v3.10.0-004-ai,"The first line of numerals marks where indices 0 through 6 fall within the string, whilst the second supplies their corresponding negative indices. Thus, a slice running from i to j contains every character lying between the edges labeled i and j, respectively.",True,Model-generated semantic rewrite of the paired licensed passage.,python-tutorial,https://github.com/python/cpython/blob/v3.10.0/Doc/tutorial/introduction.rst,The Python Tutorial - An Informal Introduction,Python documentation contributors,Python Software Foundation License Version 2,openai/gpt-5.6-sol,docs-python-tutorial-v3.10.0-004-human
docs-pytorch-readme-v1.10.0-004,docs-pytorch-readme-v1.10.0-004-human,"PyTorch has minimal framework overhead. We integrate acceleration libraries such as Intel MKL and NVIDIA (cuDNN, NCCL) to maximize speed. At the core, its CPU and GPU Tensor and neural network backends are mature and have been tested for years.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,pytorch-readme,https://github.com/pytorch/pytorch/blob/v1.10.0/README.md,PyTorch README,PyTorch contributors,BSD 3-Clause,,
docs-pytorch-readme-v1.10.0-004,docs-pytorch-readme-v1.10.0-004-ai,"PyTorch imposes little framework overhead; moreover, it incorporates acceleration libraries such as Intel MKL and NVIDIA’s cuDNN and NCCL to attain high speed. At its heart, the CPU and GPU tensor and neural-network backends are mature, having been proven over many years.",True,Model-generated semantic rewrite of the paired licensed passage.,pytorch-readme,https://github.com/pytorch/pytorch/blob/v1.10.0/README.md,PyTorch README,PyTorch contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-pytorch-readme-v1.10.0-004-human
docs-pytorch-readme-v1.10.0-012,docs-pytorch-readme-v1.10.0-012-human,The memory usage in PyTorch is extremely efficient compared to Torch or some of the alternatives. We've written custom memory allocators for the GPU to make sure that your deep learning models are maximally memory efficient. This enables you to train bigger deep learning models than before.,False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,pytorch-readme,https://github.com/pytorch/pytorch/blob/v1.10.0/README.md,PyTorch README,PyTorch contributors,BSD 3-Clause,,
docs-pytorch-readme-v1.10.0-012,docs-pytorch-readme-v1.10.0-012-ai,"Compared with Torch and several alternatives, PyTorch uses memory with remarkable efficiency. To that end, we built custom GPU memory allocators so deep-learning models make the fullest possible use of available capacity. Thus, you may train larger models than heretofore, without squandering precious GPU memory.",True,Model-generated semantic rewrite of the paired licensed passage.,pytorch-readme,https://github.com/pytorch/pytorch/blob/v1.10.0/README.md,PyTorch README,PyTorch contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-pytorch-readme-v1.10.0-012-human
docs-pytorch-readme-v1.10.0-017,docs-pytorch-readme-v1.10.0-017-human,"You can adjust the configuration of cmake variables optionally (without building first), by doing the following. For example, adjusting the pre-detected directories for CuDNN or BLAS can be done with such a step.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,pytorch-readme,https://github.com/pytorch/pytorch/blob/v1.10.0/README.md,PyTorch README,PyTorch contributors,BSD 3-Clause,,
docs-pytorch-readme-v1.10.0-017,docs-pytorch-readme-v1.10.0-017-ai,"You may, if you please, modify CMake variable settings before any build begins. Thus, for instance, this preliminary step allows the pre-detected directories for CuDNN or BLAS to be adjusted as need be.",True,Model-generated semantic rewrite of the paired licensed passage.,pytorch-readme,https://github.com/pytorch/pytorch/blob/v1.10.0/README.md,PyTorch README,PyTorch contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-pytorch-readme-v1.10.0-017-human
docs-pytorch-readme-v1.10.0-019,docs-pytorch-readme-v1.10.0-019-human,"While this technique is not unique to PyTorch, it's one of the fastest implementations of it to date. You get the best of speed and flexibility for your crazy research.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,pytorch-readme,https://github.com/pytorch/pytorch/blob/v1.10.0/README.md,PyTorch README,PyTorch contributors,BSD 3-Clause,,
docs-pytorch-readme-v1.10.0-019,docs-pytorch-readme-v1.10.0-019-ai,"Though this technique is by no means exclusive to PyTorch, its implementation remains among the swiftest yet devised; thus, you gain both uncommon speed and ample flexibility for even your wildest research.",True,Model-generated semantic rewrite of the paired licensed passage.,pytorch-readme,https://github.com/pytorch/pytorch/blob/v1.10.0/README.md,PyTorch README,PyTorch contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-pytorch-readme-v1.10.0-019-human
docs-rails-started-v7.0.0-003,docs-rails-started-v7.0.0-003-human,"A given blog article might have various statuses - for instance, it might be visible to everyone (i.e. public), or only visible to the author (i.e. private). It may also be hidden to all but still retrievable (i.e. archived). Comments may similarly be hidden or visible. This could be represented using a status column in each model.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,rails-started,https://github.com/rails/rails/blob/v7.0.0/guides/source/getting_started.md,Getting Started with Rails,Ruby on Rails documentation contributors,MIT,,
docs-rails-started-v7.0.0-003,docs-rails-started-v7.0.0-003-ai,"A blog article may bear several statuses: public, and thus visible to all; private, visible only to its author; or archived, hidden from everyone yet still retrievable. Comments may likewise be shown or concealed. For a tidy and practical design, each model could therefore include a status column to record these sundry states.",True,Model-generated semantic rewrite of the paired licensed passage.,rails-started,https://github.com/rails/rails/blob/v7.0.0/guides/source/getting_started.md,Getting Started with Rails,Ruby on Rails documentation contributors,MIT,openai/gpt-5.6-sol,docs-rails-started-v7.0.0-003-human
docs-rails-started-v7.0.0-006,docs-rails-started-v7.0.0-006-human,"When we submit the form, the POST /articles request is mapped to the create action. The create action does attempt to save @article. Therefore, validations are checked. If any validation fails, @article will not be saved, app/views/articles/new.html.erb will be rendered with error messages with a status code 4XX for the app to work fine with Turbo.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,rails-started,https://github.com/rails/rails/blob/v7.0.0/guides/source/getting_started.md,Getting Started with Rails,Ruby on Rails documentation contributors,MIT,,
docs-rails-started-v7.0.0-006,docs-rails-started-v7.0.0-006-ai,"Upon submitting the form, the POST /articles request is routed to the create action. There, Rails attempts to save @article, and validations are duly run. Should any validation fail, @article remains unsaved; app/views/articles/new.html.erb is rendered anew with error messages and a 4XX status code, so that the application may continue to behave properly with Turbo.",True,Model-generated semantic rewrite of the paired licensed passage.,rails-started,https://github.com/rails/rails/blob/v7.0.0/guides/source/getting_started.md,Getting Started with Rails,Ruby on Rails documentation contributors,MIT,openai/gpt-5.6-sol,docs-rails-started-v7.0.0-006-human
docs-rails-started-v7.0.0-014,docs-rails-started-v7.0.0-014-human,"We've covered the ""CR"" of CRUD. Now let's move on to the ""U"" (Update). Updating a resource is very similar to creating a resource. They are both multi-step processes. First, the user requests a form to edit the data. Then, the user submits the form. If there are no errors, then the resource is updated. Else, the form is redisplayed with error messages, and the process is repeated.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,rails-started,https://github.com/rails/rails/blob/v7.0.0/guides/source/getting_started.md,Getting Started with Rails,Ruby on Rails documentation contributors,MIT,,
docs-rails-started-v7.0.0-014,docs-rails-started-v7.0.0-014-ai,"Having covered the “CR” in CRUD, we now turn to “U” for Update. Updating a resource closely resembles creating one, for both are multi-step affairs. First, the user requests a form for editing the data; next, the completed form is submitted. If no errors arise, the resource is duly updated. Otherwise, the form reappears with error messages, and the process begins anew until the submission succeeds.",True,Model-generated semantic rewrite of the paired licensed passage.,rails-started,https://github.com/rails/rails/blob/v7.0.0/guides/source/getting_started.md,Getting Started with Rails,Ruby on Rails documentation contributors,MIT,openai/gpt-5.6-sol,docs-rails-started-v7.0.0-014-human
docs-rails-started-v7.0.0-015,docs-rails-started-v7.0.0-015-human,"Now we move on to the ""C"" (Create) of CRUD. Typically, in web applications, creating a new resource is a multi-step process. First, the user requests a form to fill out. Then, the user submits the form. If there are no errors, then the resource is created and some kind of confirmation is displayed. Else, the form is redisplayed with error messages, and the process is repeated.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,rails-started,https://github.com/rails/rails/blob/v7.0.0/guides/source/getting_started.md,Getting Started with Rails,Ruby on Rails documentation contributors,MIT,,
docs-rails-started-v7.0.0-015,docs-rails-started-v7.0.0-015-ai,"We now turn to the “C” in CRUD: Create. In a typical web application, adding a resource unfolds in several stages. First, the user requests and completes a form; next, the form is submitted for validation. If all is well, the resource is created and a confirmation appears. If errors arise, however, the form is shown anew with suitable messages, and the user repeats the process until it succeeds.",True,Model-generated semantic rewrite of the paired licensed passage.,rails-started,https://github.com/rails/rails/blob/v7.0.0/guides/source/getting_started.md,Getting Started with Rails,Ruby on Rails documentation contributors,MIT,openai/gpt-5.6-sol,docs-rails-started-v7.0.0-015-human
docs-rails-started-v7.0.0-017,docs-rails-started-v7.0.0-017-human,"The update action (re-)fetches the article from the database, and attempts to update it with the submitted form data filtered by article_params. If no validations fail and the update is successful, the action redirects the browser to the article's page. Else, the action redisplays the form with error messages, by rendering app/views/articles/edit.html.erb with a status code 4XX for the app to work fine with Turbo.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,rails-started,https://github.com/rails/rails/blob/v7.0.0/guides/source/getting_started.md,Getting Started with Rails,Ruby on Rails documentation contributors,MIT,,
docs-rails-started-v7.0.0-017,docs-rails-started-v7.0.0-017-ai,"The update action fetches the article anew from the database, then endeavors to apply the submitted form data, as filtered through `article_params`. If validation passes and the update succeeds, the browser is redirected to the article’s page. Otherwise, the form is shown once more, errors and all, by rendering `app/views/articles/edit.html.erb` with a 4XX status code, thereby ensuring that the application plays nicely with Turbo.",True,Model-generated semantic rewrite of the paired licensed passage.,rails-started,https://github.com/rails/rails/blob/v7.0.0/guides/source/getting_started.md,Getting Started with Rails,Ruby on Rails documentation contributors,MIT,openai/gpt-5.6-sol,docs-rails-started-v7.0.0-017-human
docs-rails-started-v7.0.0-019,docs-rails-started-v7.0.0-019-human,1. The browser makes a request: GET http://localhost:3000. 2. Our Rails application receives this request. 3. The Rails router maps the root route to the index action of ArticlesController. 4. The index action uses the Article model to fetch all articles in the database. 5. Rails automatically renders the app/views/articles/index.html.erb view. 6. The ERB code in the view is evaluated to output HTML. 7. The server sends a response containing the HTML back to the browser.,False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,rails-started,https://github.com/rails/rails/blob/v7.0.0/guides/source/getting_started.md,Getting Started with Rails,Ruby on Rails documentation contributors,MIT,,
docs-rails-started-v7.0.0-019,docs-rails-started-v7.0.0-019-ai,"First, the browser issues a GET request to http://localhost:3000, which the Rails application duly receives. The Rails router then maps the root route to the index action of ArticlesController. Thereupon, the index action uses the Article model to retrieve every article stored in the database. Rails automatically renders app/views/articles/index.html.erb, evaluating its ERB code to produce HTML. At last, the server sends a response containing that HTML back to the browser.",True,Model-generated semantic rewrite of the paired licensed passage.,rails-started,https://github.com/rails/rails/blob/v7.0.0/guides/source/getting_started.md,Getting Started with Rails,Ruby on Rails documentation contributors,MIT,openai/gpt-5.6-sol,docs-rails-started-v7.0.0-019-human
docs-sklearn-started-1.0-001,docs-sklearn-started-1.0-001-human,"Scikit-learn is an open source machine learning library that supports supervised and unsupervised learning. It also provides various tools for model fitting, data preprocessing, model selection and evaluation, and many other utilities.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,sklearn-started,https://github.com/scikit-learn/scikit-learn/blob/1.0/doc/getting_started.rst,Getting Started,scikit-learn documentation contributors,BSD 3-Clause,,
docs-sklearn-started-1.0-001,docs-sklearn-started-1.0-001-ai,"Scikit-learn is an open-source machine-learning library for both supervised and unsupervised learning; moreover, it offers sundry tools for fitting models, preprocessing data, selecting and evaluating models, alongside many other useful contrivances.",True,Model-generated semantic rewrite of the paired licensed passage.,sklearn-started,https://github.com/scikit-learn/scikit-learn/blob/1.0/doc/getting_started.rst,Getting Started,scikit-learn documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-sklearn-started-1.0-001-human
docs-sklearn-started-1.0-007,docs-sklearn-started-1.0-007-human,"Machine learning workflows are often composed of different parts. A typical pipeline consists of a pre-processing step that transforms or imputes the data, and a final predictor that predicts target values.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,sklearn-started,https://github.com/scikit-learn/scikit-learn/blob/1.0/doc/getting_started.rst,Getting Started,scikit-learn documentation contributors,BSD 3-Clause,,
docs-sklearn-started-1.0-007,docs-sklearn-started-1.0-007-ai,"Machine learning workflows commonly unite several components: a preliminary stage that transforms the data or fills in missing values, followed, in due course, by a final predictor that estimates target values.",True,Model-generated semantic rewrite of the paired licensed passage.,sklearn-started,https://github.com/scikit-learn/scikit-learn/blob/1.0/doc/getting_started.rst,Getting Started,scikit-learn documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-sklearn-started-1.0-007-human
docs-spark-sql-v3.2.0-001,docs-spark-sql-v3.2.0-001-human,"Datasets are similar to RDDs, however, instead of using Java serialization or Kryo they use a specialized Encoder to serialize the objects for processing or transmitting over the network. While both encoders and standard serialization are responsible for turning an object into bytes, encoders are code generated dynamically and use a format that allows Spark to perform many operations like filtering, sorting and hashing without deserializing the bytes back into an object.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,,
docs-spark-sql-v3.2.0-001,docs-spark-sql-v3.2.0-001-ai,"Datasets resemble RDDs, but, rather than relying on Java serialization or Kryo, they employ specialized Encoders to serialize objects for processing or transmission across the network. Both Encoders and conventional serialization turn objects into bytes; however, Encoders are generated dynamically and use a format that lets Spark perform sundry operations—including filtering, sorting, and hashing—without first deserializing those bytes back into objects.",True,Model-generated semantic rewrite of the paired licensed passage.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-spark-sql-v3.2.0-001-human
docs-spark-sql-v3.2.0-006,docs-spark-sql-v3.2.0-006-human,"Aggregate functions are functions that return a single value on a group of rows. The Built-in Aggregation Functions provide common aggregations such as count(), count_distinct(), avg(), max(), min(), etc. Users are not limited to the predefined aggregate functions and can create their own. For more details about user defined aggregate functions, please refer to the documentation of User Defined Aggregate Functions.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,,
docs-spark-sql-v3.2.0-006,docs-spark-sql-v3.2.0-006-ai,"Aggregate functions process a group of rows and return one value. Built-in aggregation functions furnish the usual operations, including count(), count_distinct(), avg(), max(), min(), and the like. Yet users are by no means confined to these predefined choices; they may devise aggregate functions of their own. For fuller particulars, consult the documentation for User Defined Aggregate Functions.",True,Model-generated semantic rewrite of the paired licensed passage.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-spark-sql-v3.2.0-006-human
docs-spark-sql-v3.2.0-009,docs-spark-sql-v3.2.0-009-human,1. Create an RDD of tuples or lists from the original RDD; 2. Create the schema represented by a StructType matching the structure of tuples or lists in the RDD created in the step 1. 3. Apply the schema to the RDD via createDataFrame method provided by SparkSession.,False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,,
docs-spark-sql-v3.2.0-009,docs-spark-sql-v3.2.0-009-ai,"First, fashion an RDD of tuples or lists from the original RDD. Next, define a schema as a StructType whose fields correspond, in proper order, to the structure produced in the first step. Finally, apply that schema to the RDD using SparkSession’s createDataFrame method.",True,Model-generated semantic rewrite of the paired licensed passage.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-spark-sql-v3.2.0-009-human
docs-spark-sql-v3.2.0-014,docs-spark-sql-v3.2.0-014-human,1. Create an RDD of Rows from the original RDD; 2. Create the schema represented by a StructType matching the structure of Rows in the RDD created in Step 1. 3. Apply the schema to the RDD of Rows via createDataFrame method provided by SparkSession.,False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,,
docs-spark-sql-v3.2.0-014,docs-spark-sql-v3.2.0-014-ai,"First, fashion an RDD of Rows from the original RDD. Next, define the schema as a StructType whose structure accords with those Rows. Finally, apply that schema to the Row RDD, thereby creating the DataFrame through the createDataFrame method furnished by SparkSession.",True,Model-generated semantic rewrite of the paired licensed passage.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-spark-sql-v3.2.0-014-human
docs-airflow-dags-2.2.0-019,docs-airflow-dags-2.2.0-019-human,"It's important to be aware of the interaction between trigger rules and skipped tasks, especially tasks that are skipped as part of a branching operation. You almost never want to use all_success or all_failed downstream of a branching operation.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,airflow-dags,https://github.com/apache/airflow/blob/2.2.0/docs/apache-airflow/concepts/dags.rst,DAGs,Apache Airflow documentation contributors,Apache License 2.0,,
docs-airflow-dags-2.2.0-019,docs-airflow-dags-2.2.0-019-ai,"Take heed of how trigger rules interact with skipped tasks, particularly those bypassed during branching. In practice, one should almost never place either all_success or all_failed downstream of a branching operation; such choices are, as a rule, ill-advised.",True,Model-generated semantic rewrite of the paired licensed passage.,airflow-dags,https://github.com/apache/airflow/blob/2.2.0/docs/apache-airflow/concepts/dags.rst,DAGs,Apache Airflow documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-airflow-dags-2.2.0-019-human
